order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_00645,1,voucher,1,3224565.24
ORD_00646,1,boleto,1,671402.39
ORD_00647,1,credit_card,5,1598107.92
ORD_00648,1,credit_card,1,793121.67
ORD_00649,1,credit_card,1,4279199.32
ORD_00650,1,voucher,1,1735246.84
ORD_00651,1,credit_card,4,5906034.54
ORD_00652,1,credit_card,1,2608905.64
ORD_00653,1,voucher,4,1419009.74
ORD_00654,1,debit_card,2,3861076.86
ORD_00655,1,boleto,5,3625630.5
ORD_00656,1,voucher,5,1500064.63
ORD_00657,1,voucher,3,1395848.08
ORD_00658,1,credit_card,4,2245779.13
ORD_00659,1,credit_card,2,7600000.0
ORD_00660,1,credit_card,2,4322876.32
ORD_00661,1,credit_card,2,2612660.92
ORD_00662,1,credit_card,1,3516139.73
ORD_00663,1,credit_card,5,1947511.66
ORD_00664,1,boleto,1,1095408.61
ORD_00665,1,credit_card,6,3010829.71
ORD_00666,1,boleto,6,2019040.55
ORD_00667,1,credit_card,1,1224019.15
ORD_00668,1,credit_card,2,1894760.78
ORD_00669,1,credit_card,1,2569444.03
ORD_00670,1,credit_card,1,2314190.04
ORD_00671,1,credit_card,1,3271054.02
ORD_00672,1,credit_card,1,3087061.81
ORD_00673,1,credit_card,1,1579208.12
ORD_00674,1,debit_card,1,1918130.29
ORD_00675,1,boleto,4,1599391.98
ORD_00676,1,credit_card,2,2657038.87
ORD_00677,1,credit_card,1,3748575.17
ORD_00678,1,credit_card,5,1380741.12
ORD_00679,1,credit_card,2,3564291.59
ORD_00680,1,boleto,1,1411752.22
ORD_00681,1,boleto,5,2341919.05
ORD_00682,1,boleto,1,3567882.56
ORD_00683,1,credit_card,6,1646462.73
ORD_00684,1,boleto,1,2016957.94
ORD_00685,1,credit_card,1,1660097.54
ORD_00686,1,boleto,1,1313181.27
ORD_00687,1,voucher,2,1806279.58
ORD_00688,1,credit_card,3,1628542.99
ORD_00689,1,credit_card,2,2946513.96
ORD_00690,1,boleto,1,982707.52
ORD_00691,1,credit_card,1,2598975.38
ORD_00692,1,credit_card,2,1575283.08
ORD_00693,1,credit_card,4,3884821.15
ORD_00694,1,boleto,4,1257640.37
ORD_00695,1,boleto,1,3380777.73
ORD_00696,1,credit_card,1,489657.79
ORD_00697,1,credit_card,2,4359381.12
ORD_00698,1,voucher,1,3974079.92
ORD_00699,1,credit_card,2,3285713.56
ORD_00700,1,credit_card,3,1426443.26
ORD_00701,1,credit_card,1,2351392.15
ORD_00702,1,credit_card,1,1896122.02
ORD_00703,1,credit_card,5,2681845.51
ORD_00704,1,credit_card,1,1532066.77
ORD_00705,1,boleto,1,1475649.48
ORD_00706,1,credit_card,3,1586049.73
ORD_00707,1,voucher,1,3363781.59
ORD_00708,1,credit_card,2,2981645.1
ORD_00709,1,credit_card,5,3260431.86
ORD_00710,1,credit_card,4,1800614.95
ORD_00711,1,boleto,3,2188753.92
ORD_00712,1,credit_card,1,2659720.64
ORD_00713,1,credit_card,6,940871.5
ORD_00714,1,credit_card,1,5019246.23
ORD_00715,1,credit_card,2,1293599.15
ORD_00716,1,boleto,3,2163586.33
ORD_00717,1,debit_card,4,2013675.65
ORD_00718,1,credit_card,1,2336550.1
ORD_00719,1,boleto,2,1937205.57
ORD_00720,1,boleto,5,2311836.65
ORD_00721,1,credit_card,1,2265126.75
ORD_00722,1,debit_card,1,1497932.41
ORD_00723,1,credit_card,5,3598564.99
ORD_00724,1,credit_card,1,1780088.06
ORD_00725,1,credit_card,2,7600000.0
ORD_00726,1,debit_card,1,3336327.52
ORD_00727,1,credit_card,4,2293682.45
ORD_00728,1,credit_card,2,5611443.22
ORD_00729,1,boleto,1,6552453.17
ORD_00730,1,credit_card,4,6935892.54
ORD_00731,1,credit_card,5,5814922.97
ORD_00732,1,voucher,3,3176553.26
ORD_00733,1,boleto,1,1729030.03
ORD_00734,1,credit_card,4,1381910.69
ORD_00735,1,boleto,1,2928645.85
ORD_00736,1,credit_card,5,1385959.29
ORD_00737,1,credit_card,1,684748.71
ORD_00738,1,debit_card,3,2276265.43
ORD_00739,1,voucher,1,1524357.04
ORD_00740,1,credit_card,5,1786263.13
ORD_00741,1,credit_card,3,2328162.52
ORD_00742,1,credit_card,1,1525195.42
ORD_00743,1,boleto,1,4038414.6
ORD_00744,1,credit_card,1,4184995.88
ORD_00745,1,credit_card,1,2334931.65
ORD_00746,1,boleto,4,1762076.28
ORD_00747,1,credit_card,1,3663326.36
ORD_00748,1,voucher,2,1587248.0
ORD_00749,1,debit_card,3,5277128.81
ORD_00750,1,debit_card,2,2529282.4
ORD_00751,1,boleto,1,1209607.59
ORD_00752,1,credit_card,3,574210.5
ORD_00753,1,credit_card,1,2783366.93
ORD_00754,1,boleto,1,3071639.01
ORD_00755,1,credit_card,1,1832113.21
ORD_00756,1,credit_card,1,2368124.29
ORD_00757,1,credit_card,1,1561111.41
ORD_00758,1,credit_card,6,2145179.08
ORD_00759,1,credit_card,4,1674421.07
ORD_00760,1,boleto,1,4885608.25
ORD_00761,1,credit_card,2,3574436.92
ORD_00762,1,credit_card,4,1300532.98
ORD_00763,1,credit_card,1,4697904.75
ORD_00764,1,credit_card,4,3056792.39
ORD_00765,1,credit_card,1,2957617.14
ORD_00766,1,credit_card,1,2631894.46
ORD_00767,1,credit_card,5,4063729.87
ORD_00768,1,voucher,1,2125126.5
ORD_00769,1,credit_card,1,3325320.83
ORD_00770,1,boleto,4,3948908.86
ORD_00771,1,boleto,6,3690677.42
ORD_00772,1,boleto,1,1432018.63
ORD_00773,1,voucher,5,2541952.25
ORD_00774,1,boleto,1,3015909.25
ORD_00775,1,boleto,3,1270501.74
ORD_00776,1,credit_card,3,1768151.72
ORD_00777,1,credit_card,2,1243124.9
ORD_00778,1,credit_card,6,2224451.87
ORD_00779,1,credit_card,1,1715918.37
ORD_00780,1,voucher,2,2296610.19
ORD_00781,1,credit_card,1,2071883.65
ORD_00782,1,credit_card,1,1151858.77
ORD_00783,1,debit_card,4,4317201.47
ORD_00784,1,boleto,1,1442318.75
ORD_00785,1,boleto,2,1850315.55
ORD_00786,1,credit_card,2,856893.81
ORD_00787,1,credit_card,3,3209171.15
ORD_00788,1,boleto,1,2129760.12
ORD_00789,1,credit_card,2,2165438.0
ORD_00790,1,credit_card,1,2944314.28
ORD_00791,1,credit_card,1,3971271.19
ORD_00792,1,credit_card,1,1036372.26
ORD_00793,1,voucher,5,3387709.15
ORD_00794,1,voucher,1,7600000.0
ORD_00795,1,credit_card,2,4340072.4
ORD_00796,1,boleto,4,2945860.0
ORD_00797,1,credit_card,6,2339118.96
ORD_00798,1,debit_card,2,2414302.91
ORD_00799,1,credit_card,5,7600000.0
ORD_00800,1,debit_card,1,2927048.39
ORD_00801,1,credit_card,1,1462294.96
ORD_00802,1,credit_card,3,2060966.97
ORD_00803,1,credit_card,1,4406950.66
ORD_00804,1,boleto,1,2673723.82
ORD_00805,1,debit_card,3,2481914.37
ORD_00806,1,credit_card,6,1543456.55
ORD_00807,1,credit_card,3,1157899.32
ORD_00808,1,credit_card,5,1082481.07
ORD_00809,1,boleto,6,2288106.6
ORD_00810,1,boleto,1,2560793.68
ORD_00811,1,voucher,3,1310144.23
ORD_00812,1,boleto,1,2591209.29
ORD_00813,1,debit_card,6,948708.47
ORD_00814,1,credit_card,6,1832031.46
ORD_00815,1,credit_card,1,2960608.53
ORD_00816,1,credit_card,3,3478010.11
ORD_00817,1,debit_card,2,2250459.36
ORD_00818,1,credit_card,4,1962120.17
ORD_00819,1,boleto,1,1979213.87
ORD_00820,1,credit_card,1,2232241.46
ORD_00821,1,boleto,1,2780536.42
ORD_00822,1,voucher,1,1386559.15
ORD_00823,1,credit_card,2,1726311.67
ORD_00824,1,credit_card,1,613026.56
ORD_00825,1,credit_card,4,1045448.51
ORD_00826,1,credit_card,4,3938090.92
ORD_00827,1,credit_card,2,3264058.4
ORD_00828,1,credit_card,6,1107341.51
ORD_00829,1,debit_card,6,980150.41
ORD_00830,1,credit_card,3,2937895.48
ORD_00831,1,credit_card,1,1333574.89
ORD_00832,1,voucher,1,2531573.04
ORD_00833,1,debit_card,6,1929455.05
ORD_00834,1,credit_card,4,3356042.66
ORD_00835,1,credit_card,1,3128092.99
ORD_00836,1,credit_card,2,2597330.39
ORD_00837,1,boleto,5,1679009.64
ORD_00838,1,voucher,1,3214426.6
ORD_00839,1,credit_card,5,2613288.11
ORD_00840,1,boleto,1,3176091.3
ORD_00841,1,boleto,1,2102801.25
ORD_00842,1,credit_card,1,2853764.7
ORD_00843,1,credit_card,1,3162096.41
ORD_00844,1,boleto,1,486296.92
ORD_00845,1,boleto,5,1288675.39
ORD_00846,1,credit_card,6,4052531.81
ORD_00847,1,boleto,1,955644.38
ORD_00848,1,boleto,1,2206581.06
ORD_00849,1,boleto,2,1087089.87
ORD_00850,1,credit_card,6,2647202.96
ORD_00851,1,credit_card,3,3677943.63
ORD_00852,1,debit_card,1,2864940.04
ORD_00853,1,credit_card,2,4132335.09
ORD_00854,1,voucher,4,753397.98
ORD_00855,1,credit_card,6,2522919.06
ORD_00856,1,debit_card,1,4228820.06
ORD_00857,1,voucher,2,2903537.26
ORD_00858,1,credit_card,1,2550382.89
ORD_00859,1,boleto,5,1390727.46
ORD_00860,1,credit_card,1,2063382.08
ORD_00861,1,boleto,5,3783305.34
ORD_00862,1,credit_card,1,3347356.14
ORD_00863,1,credit_card,1,7519362.54
ORD_00864,1,credit_card,5,2691484.52
ORD_00865,1,boleto,2,1628627.35
ORD_00866,1,credit_card,1,1578199.4
ORD_00867,1,credit_card,1,1067676.87
ORD_00868,1,boleto,1,621033.55
ORD_00869,1,debit_card,1,2151802.45
ORD_00870,1,credit_card,5,1302093.4
ORD_00871,1,voucher,6,3121233.2
ORD_00872,1,credit_card,1,1864530.75
ORD_00873,1,credit_card,3,4439523.11
ORD_00874,1,credit_card,6,816279.38
ORD_00875,1,boleto,2,963227.41
ORD_00876,1,credit_card,1,2835147.15
ORD_00877,1,boleto,1,1138282.68
ORD_00878,1,boleto,4,1598828.47
ORD_00879,1,voucher,1,5663628.36
ORD_00880,1,voucher,1,2771291.66
ORD_00881,1,credit_card,5,3125403.54
ORD_00882,1,debit_card,1,2189767.61
ORD_00883,1,credit_card,4,1224527.79
ORD_00884,1,boleto,5,2003724.15
ORD_00885,1,credit_card,1,4185132.16
ORD_00886,1,credit_card,1,4372513.18
ORD_00887,1,credit_card,4,2944807.77
ORD_00888,1,boleto,4,4970737.69
ORD_00889,1,credit_card,1,1400573.4
ORD_00890,1,boleto,5,1032625.89
ORD_00891,1,credit_card,1,6768577.41
ORD_00892,1,voucher,1,2719187.02
ORD_00893,1,credit_card,1,2718709.53
ORD_00894,1,voucher,1,1513105.0
ORD_00895,1,credit_card,1,2202235.12
ORD_00896,1,credit_card,4,1152891.39
ORD_00897,1,credit_card,2,1511451.34
ORD_00898,1,credit_card,1,2854716.98
ORD_00899,1,credit_card,3,2257119.01
ORD_00900,1,boleto,4,1681562.45
ORD_00901,1,credit_card,3,1899720.51
ORD_00902,1,voucher,1,4175646.65
ORD_00903,1,credit_card,2,2800314.75
ORD_00904,1,credit_card,1,4100761.28
ORD_00905,1,credit_card,3,2657542.91
ORD_00906,1,credit_card,1,1407061.83
ORD_00907,1,credit_card,2,1193825.48
ORD_00908,1,credit_card,1,3519959.55
ORD_00909,1,boleto,3,2757496.91
ORD_00910,1,credit_card,1,2743644.75
ORD_00911,1,boleto,1,3901311.91
ORD_00912,1,credit_card,3,1683957.98
ORD_00913,1,boleto,4,3669820.35
ORD_00914,1,credit_card,3,3915829.26
ORD_00915,1,debit_card,1,1558063.97
ORD_00916,1,boleto,3,1973338.04
ORD_00917,1,boleto,3,3015192.6
ORD_00918,1,credit_card,4,1053162.68
ORD_00919,1,credit_card,3,2650441.72
ORD_00920,1,credit_card,5,1778458.07
ORD_00921,1,credit_card,5,496557.15
ORD_00922,1,boleto,1,2758756.15
ORD_00923,1,credit_card,2,2957601.19
ORD_00924,1,boleto,5,6470204.02
ORD_00925,1,boleto,1,2549118.5
ORD_00926,1,credit_card,4,2324760.15
ORD_00927,1,debit_card,2,1028234.02
ORD_00928,1,credit_card,1,2825555.95
ORD_00929,1,boleto,6,4420589.4
ORD_00930,1,boleto,3,2940012.78
ORD_00931,1,credit_card,3,1509602.02
ORD_00932,1,credit_card,1,2991878.39
ORD_00933,1,credit_card,4,4288968.5
ORD_00934,1,voucher,1,2371856.32
ORD_00935,1,credit_card,2,4448498.52
ORD_00936,1,credit_card,4,2585775.65
ORD_00937,1,boleto,2,2561094.8
ORD_00938,1,boleto,1,2364179.92
ORD_00939,1,credit_card,1,2068748.51
ORD_00940,1,debit_card,2,2444502.85
ORD_00941,1,boleto,3,2348827.65
ORD_00942,1,voucher,1,3677686.17
ORD_00943,1,credit_card,1,7600000.0
ORD_00944,1,credit_card,3,3765056.03
ORD_00945,1,credit_card,1,3179418.72
ORD_00946,1,debit_card,1,2475562.74
ORD_00947,1,credit_card,1,2342186.71
ORD_00948,1,voucher,5,2471409.43
ORD_00949,1,debit_card,5,3338308.23
ORD_00950,1,voucher,3,995847.53
ORD_00951,1,voucher,4,2160039.05
ORD_00952,1,credit_card,5,4269610.75
ORD_00953,1,credit_card,4,1383230.73
ORD_00954,1,boleto,5,1614910.29
ORD_00955,1,credit_card,1,2499291.08
ORD_00956,1,credit_card,3,2748913.77
ORD_00957,1,voucher,1,1469753.31
ORD_00958,1,credit_card,1,3488120.86
ORD_00959,1,boleto,1,1154056.27
ORD_00960,1,debit_card,2,1833955.53
ORD_00961,1,voucher,4,821184.08
ORD_00962,1,voucher,1,3686522.88
ORD_00963,1,debit_card,1,4297607.04
ORD_00964,1,credit_card,2,2939954.43
ORD_00965,1,credit_card,3,4099169.43
ORD_00966,1,credit_card,2,1697196.47
ORD_00967,1,credit_card,1,4199784.0
ORD_00968,1,voucher,6,1508976.63
ORD_00969,1,boleto,5,1774798.86
ORD_00970,1,credit_card,2,2595683.37
ORD_00971,1,debit_card,1,2443782.01
ORD_00972,1,credit_card,1,2085124.85
ORD_00973,1,voucher,1,6472498.7
ORD_00974,1,credit_card,1,1348907.05
ORD_00975,1,debit_card,5,5496411.95
ORD_00976,1,credit_card,1,2083451.82
ORD_00977,1,credit_card,3,1901513.94
ORD_00978,1,credit_card,1,2365677.14
ORD_00979,1,credit_card,2,2397534.42
ORD_00980,1,boleto,2,5835882.86
ORD_00981,1,boleto,1,2982220.1
ORD_00982,1,credit_card,1,1606831.29
ORD_00983,1,debit_card,2,1016903.96
ORD_00984,1,debit_card,2,4479076.61
ORD_00985,1,credit_card,2,1332814.66
ORD_00986,1,boleto,3,934659.23
ORD_00987,1,voucher,2,1678134.7
ORD_00988,1,boleto,4,2356861.17
ORD_00989,1,voucher,4,2324130.13
ORD_00990,1,boleto,1,2099539.33
ORD_00991,1,boleto,2,2581385.6
ORD_00992,1,credit_card,1,1745553.78
ORD_00993,1,voucher,5,1864511.24
ORD_00994,1,credit_card,4,3618999.8
ORD_00995,1,debit_card,3,3433126.83
ORD_00996,1,credit_card,1,2248142.52
ORD_00997,1,credit_card,1,1981036.56
ORD_00998,1,boleto,1,1873565.59
ORD_00999,1,voucher,6,2068496.56
ORD_01000,1,boleto,2,2931111.95
ORD_01001,1,credit_card,4,2977428.68
ORD_01002,1,boleto,1,1158868.44
ORD_01003,1,credit_card,3,3387068.6
ORD_01004,1,voucher,1,2758439.98
ORD_01005,1,voucher,1,2325196.94
ORD_01006,1,credit_card,5,1220586.45
ORD_01007,1,debit_card,1,4218610.03
ORD_01008,1,credit_card,3,1978974.4
ORD_01009,1,credit_card,2,2478017.42
ORD_01010,1,debit_card,6,7514213.1
ORD_01011,1,credit_card,1,1214607.13
ORD_01012,1,credit_card,1,1527935.83
ORD_01013,1,boleto,1,3135975.21
ORD_01014,1,credit_card,1,1222661.13
ORD_01015,1,credit_card,2,1675791.62
ORD_01016,1,credit_card,6,2852684.42
ORD_01017,1,credit_card,4,4701985.26
ORD_01018,1,credit_card,1,3337080.27
ORD_01019,1,boleto,2,2300412.69
ORD_01020,1,boleto,6,2723283.47
ORD_01021,1,credit_card,3,7086250.03
ORD_01022,1,credit_card,2,2836969.72
ORD_01023,1,boleto,3,2880294.54
ORD_01024,1,boleto,1,5307323.18
ORD_01025,1,credit_card,1,5901974.46
ORD_01026,1,credit_card,1,2516594.39
ORD_01027,1,credit_card,4,1013927.22
ORD_01028,1,credit_card,6,1787982.22
ORD_01029,1,voucher,2,1676706.25
ORD_01030,1,debit_card,3,7600000.0
ORD_01031,1,boleto,1,3592773.83
ORD_01032,1,credit_card,4,2800264.47
ORD_01033,1,credit_card,1,2975036.39
ORD_01034,1,credit_card,3,2668917.12
ORD_01035,1,boleto,1,2244686.58
ORD_01036,1,credit_card,1,3206747.3
ORD_01037,1,credit_card,3,1502995.36
ORD_01038,1,credit_card,1,3961121.46
ORD_01039,1,credit_card,1,803957.19
ORD_01040,1,boleto,1,3081783.15
ORD_01041,1,credit_card,2,3548734.37
ORD_01042,1,credit_card,6,1774802.5
ORD_01043,1,voucher,2,3316815.35
ORD_01044,1,credit_card,1,1581557.8
ORD_01045,1,credit_card,3,5996540.34
ORD_01046,1,boleto,2,1792504.58
ORD_01047,1,credit_card,3,1794747.48
ORD_01048,1,boleto,3,5194596.47
ORD_01049,1,debit_card,1,3201746.84
ORD_01050,1,credit_card,4,2839707.49
ORD_01051,1,boleto,1,2746110.44
ORD_01052,1,credit_card,2,2073201.3
ORD_01053,1,voucher,1,3496812.25
ORD_01054,1,boleto,2,2828356.5
ORD_01055,1,credit_card,3,1632588.31
ORD_01056,1,boleto,4,1870691.62
ORD_01057,1,boleto,5,4337027.08
ORD_01058,1,boleto,4,3213482.37
ORD_01059,1,debit_card,1,2632629.43
ORD_01060,1,boleto,1,987388.6
ORD_01061,1,boleto,3,3017471.72
ORD_01062,1,credit_card,4,2098321.57
ORD_01063,1,credit_card,5,1890679.05
ORD_01064,1,credit_card,5,1018158.3
ORD_01065,1,credit_card,1,1394248.81
ORD_01066,1,credit_card,2,5660326.75
ORD_01067,1,credit_card,1,685911.65
ORD_01068,1,credit_card,1,4826178.32
ORD_01069,1,credit_card,1,1943903.42
ORD_01070,1,credit_card,2,3006958.23
ORD_01071,1,voucher,1,1418776.18
ORD_01072,1,credit_card,4,2226843.78
ORD_01073,1,boleto,4,3157821.34
ORD_01074,1,credit_card,4,3097036.22
ORD_01075,1,credit_card,1,2736902.67
ORD_01076,1,boleto,1,1569524.47
ORD_01077,1,debit_card,1,3452012.83
ORD_01078,1,credit_card,4,2331399.61
ORD_01079,1,voucher,1,1454685.3
ORD_01080,1,debit_card,5,7600000.0
ORD_01081,1,credit_card,1,2653656.01
ORD_01082,1,credit_card,1,1835461.98
ORD_01083,1,boleto,1,1148132.65
ORD_01084,1,debit_card,5,3050951.8
ORD_01085,1,credit_card,6,6559491.27
ORD_01086,1,credit_card,1,1227713.97
ORD_01087,1,credit_card,3,2289088.65
ORD_01088,1,debit_card,1,7600000.0
ORD_01089,1,credit_card,1,1071975.56
ORD_01090,1,boleto,4,718754.31
ORD_01091,1,credit_card,2,6293521.88
ORD_01092,1,debit_card,1,2385130.97
ORD_01093,1,voucher,1,3207820.75
ORD_01094,1,credit_card,1,854417.62
ORD_01095,1,credit_card,2,2209974.33
ORD_01096,1,credit_card,5,3078239.94
ORD_01097,1,voucher,1,1221852.91
ORD_01098,1,voucher,1,1947532.78
ORD_01099,1,boleto,1,1863725.56
ORD_01100,1,credit_card,1,3243866.23
ORD_01101,1,debit_card,1,2287806.55
ORD_01102,1,credit_card,2,4970785.18
ORD_01103,1,voucher,1,4979068.23
ORD_01104,1,boleto,3,3447887.29
ORD_01105,1,credit_card,3,3163025.83
ORD_01106,1,credit_card,2,2983755.9
ORD_01107,1,boleto,1,4376810.08
ORD_01108,1,credit_card,2,1852183.31
ORD_01109,1,credit_card,2,2167763.79
ORD_01110,1,debit_card,5,2847051.59
ORD_01111,1,credit_card,2,3259711.18
ORD_01112,1,credit_card,1,1996850.94
ORD_01113,1,credit_card,3,2376282.64
ORD_01114,1,credit_card,4,4993633.5
ORD_01115,1,credit_card,1,2698620.18
ORD_01116,1,credit_card,5,2432786.12
ORD_01117,1,credit_card,1,2537269.79
ORD_01118,1,credit_card,1,2221360.0
ORD_01119,1,credit_card,5,1153905.43
ORD_01120,1,credit_card,1,1833323.75
ORD_01121,1,credit_card,1,5269006.66
ORD_01122,1,credit_card,1,2429720.14
ORD_01123,1,boleto,2,1492319.0
ORD_01124,1,credit_card,1,1211565.16
ORD_01125,1,credit_card,1,1153428.29
ORD_01126,1,debit_card,2,2304372.87
ORD_01127,1,credit_card,1,1632205.03
ORD_01128,1,boleto,1,4544495.73
ORD_01129,1,credit_card,1,1501809.39
ORD_01130,1,credit_card,1,1630919.4
ORD_01131,1,boleto,1,2459035.94
ORD_01132,1,credit_card,2,1123580.28
ORD_01133,1,debit_card,1,1592481.86
ORD_01134,1,boleto,1,2291247.97
ORD_01135,1,boleto,2,2495444.71
ORD_01136,1,voucher,1,2143757.84
ORD_01137,1,boleto,3,1299450.78
ORD_01138,1,credit_card,6,1676173.0
ORD_01139,1,credit_card,2,7164187.26
ORD_01140,1,credit_card,3,2727156.76
ORD_01141,1,boleto,3,817212.57
ORD_01142,1,credit_card,1,1818478.47
ORD_01143,1,credit_card,1,1137567.99
ORD_01144,1,credit_card,2,2638536.42
ORD_01145,1,boleto,3,4011171.5
ORD_01146,1,credit_card,3,4616567.65
ORD_01147,1,credit_card,1,4898429.52
ORD_01148,1,credit_card,4,854642.55
ORD_01149,1,credit_card,1,7600000.0
ORD_01150,1,credit_card,6,2972145.98
ORD_01151,1,boleto,4,2247678.5
ORD_01152,1,credit_card,1,5553280.96
ORD_01153,1,debit_card,1,2659978.72
ORD_01154,1,boleto,6,2484592.17
ORD_01155,1,credit_card,3,874963.12
ORD_01156,1,boleto,5,4759455.22
ORD_01157,1,credit_card,6,2630142.16
ORD_01158,1,credit_card,1,1530498.37
ORD_01159,1,boleto,1,3226703.59
ORD_01160,1,credit_card,6,2340731.56
ORD_01161,1,boleto,6,2997774.06
ORD_01162,1,credit_card,2,3412035.43
ORD_01163,1,debit_card,6,1646633.64
ORD_01164,1,credit_card,1,2617848.15
ORD_01165,1,boleto,6,770164.26
ORD_01166,1,credit_card,1,2514192.04
ORD_01167,1,boleto,1,2389535.16
ORD_01168,1,boleto,4,2618435.79
ORD_01169,1,credit_card,3,2583540.84
ORD_01170,1,credit_card,3,3073915.29
ORD_01171,1,debit_card,2,2733772.73
ORD_01172,1,debit_card,1,6430282.87
ORD_01173,1,boleto,5,3324984.57
ORD_01174,1,boleto,4,3926540.39
ORD_01175,1,credit_card,1,3920295.66
ORD_01176,1,credit_card,1,2030118.15
ORD_01177,1,credit_card,6,1707548.55
ORD_01178,1,credit_card,1,2308982.33
ORD_01179,1,credit_card,6,2193967.75
ORD_01180,1,voucher,1,4029195.19
ORD_01181,1,credit_card,5,1871629.38
ORD_01182,1,debit_card,1,2036224.64
ORD_01183,1,credit_card,1,2399443.73
ORD_01184,1,boleto,2,1419209.69
ORD_01185,1,debit_card,1,1667770.42
ORD_01186,1,voucher,3,3670587.97
ORD_01187,1,credit_card,3,3694086.95
ORD_01188,1,credit_card,5,1939026.56
ORD_01189,1,credit_card,5,2475930.8
ORD_01190,1,credit_card,3,1456145.9
ORD_01191,1,credit_card,2,1042824.13
ORD_01192,1,voucher,4,3999768.25
ORD_01193,1,credit_card,2,4992206.73
ORD_01194,1,credit_card,3,3728669.69
ORD_01195,1,credit_card,2,3665496.73
ORD_01196,1,credit_card,4,5808251.09
ORD_01197,1,credit_card,1,2070711.93
ORD_01198,1,debit_card,2,3608425.93
ORD_01199,1,credit_card,1,3845546.04
ORD_01200,1,credit_card,1,2003644.88
ORD_01201,1,credit_card,1,2412466.54
ORD_01202,1,credit_card,1,3158396.7
ORD_01203,1,boleto,5,1425641.92
ORD_01204,1,boleto,1,2041609.07
ORD_01205,1,credit_card,1,2139115.01
ORD_01206,1,credit_card,3,1748003.17
ORD_01207,1,credit_card,1,3492457.06
ORD_01208,1,boleto,1,1513620.93
ORD_01209,1,credit_card,5,3193570.47
ORD_01210,1,credit_card,2,2296714.82
ORD_01211,1,credit_card,2,2338851.44
ORD_01212,1,boleto,6,3089587.37
ORD_01213,1,boleto,1,2658623.02
ORD_01214,1,credit_card,1,3434628.23
ORD_01215,1,credit_card,2,1725922.53
ORD_01216,1,boleto,2,1929100.99
ORD_01217,1,voucher,1,2027287.83
ORD_01218,1,credit_card,4,5204284.06
ORD_01219,1,debit_card,1,1692582.06
ORD_01220,1,debit_card,1,1320847.2
ORD_01221,1,boleto,4,1178137.46
ORD_01222,1,credit_card,1,2647250.12
ORD_01223,1,credit_card,2,1767719.47
ORD_01224,1,voucher,4,2977174.2
ORD_01225,1,debit_card,1,2755898.55
ORD_01226,1,credit_card,5,2677204.4
ORD_01227,1,credit_card,1,1354465.4
ORD_01228,1,voucher,5,1127738.93
ORD_01229,1,boleto,1,4103305.8
ORD_01230,1,credit_card,1,1749099.51
ORD_01231,1,boleto,1,2695367.8
ORD_01232,1,boleto,1,1872661.31
ORD_01233,1,credit_card,1,1750029.14
ORD_01234,1,credit_card,4,4278402.25
ORD_01235,1,credit_card,5,2606510.7
ORD_01236,1,credit_card,1,1314033.3
ORD_01237,1,credit_card,4,1441197.77
ORD_01238,1,credit_card,1,1744064.73
ORD_01239,1,credit_card,1,5069128.92
ORD_01240,1,voucher,1,3307597.18
ORD_01241,1,voucher,3,2310371.33
ORD_01242,1,boleto,1,2717788.88
ORD_01243,1,credit_card,2,1248626.82
ORD_01244,1,voucher,1,1635548.72
ORD_01245,1,credit_card,5,1556235.0
ORD_01246,1,voucher,3,2027172.8
ORD_01247,1,voucher,1,2087089.33
ORD_01248,1,credit_card,5,2220767.81
ORD_01249,1,credit_card,2,2327414.03
ORD_01250,1,boleto,2,4072856.05
ORD_01251,1,credit_card,3,1536503.68
ORD_01252,1,credit_card,1,590527.96
ORD_01253,1,credit_card,1,1524458.04
ORD_01254,1,credit_card,2,5655450.34
ORD_01255,1,boleto,1,2536911.28
ORD_01256,1,credit_card,4,3115525.02
ORD_01257,1,boleto,1,3851266.63
ORD_01258,1,boleto,2,3067756.43
ORD_01259,1,boleto,1,4840281.66
ORD_01260,1,credit_card,4,1262163.66
ORD_01261,1,credit_card,6,3334200.73
ORD_01262,1,voucher,1,1618026.31
ORD_01263,1,credit_card,1,5210053.29
ORD_01264,1,credit_card,4,1256622.55
ORD_01265,1,debit_card,4,4487870.14
ORD_01266,1,credit_card,1,3194815.68
ORD_01267,1,credit_card,6,2391943.99
ORD_01268,1,voucher,1,1421877.11
ORD_01269,1,credit_card,1,1573491.29
ORD_01270,1,voucher,6,1410804.23
ORD_01271,1,credit_card,2,2775300.62
ORD_01272,1,boleto,4,4245743.94
ORD_01273,1,credit_card,1,1867893.96
ORD_01274,1,credit_card,1,1520458.4
ORD_01275,1,credit_card,2,2670262.1
