review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_00182,ORD_00182,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-11-24 05:19:12,2024-11-29 05:19:12
REV_00183,ORD_00183,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-02-15 09:06:02,2024-02-17 09:06:02
REV_00184,ORD_00184,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-12-30 17:38:00,2025-01-04 17:38:00
REV_00185,ORD_00185,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-11-13 00:32:00,2024-11-14 00:32:00
REV_00186,ORD_00186,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-30 00:40:11,2023-12-01 00:40:11
REV_00187,ORD_00187,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-01-23 15:34:48,2024-01-25 15:34:48
REV_00188,ORD_00188,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-06-13 21:10:51,2024-06-17 21:10:51
REV_00189,ORD_00189,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-11-13 23:10:02,2023-11-14 23:10:02
REV_00190,ORD_00190,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-10-02 09:08:51,2023-10-04 09:08:51
REV_00191,ORD_00191,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-02-18 07:30:41,2023-02-18 07:30:41
REV_00192,ORD_00192,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-11-22 20:50:11,2024-11-23 20:50:11
REV_00193,ORD_00193,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-10-09 04:58:26,2023-10-11 04:58:26
REV_00194,ORD_00194,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-11-08 00:44:02,2024-11-10 00:44:02
REV_00195,ORD_00195,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-04-18 21:25:48,2024-04-18 21:25:48
REV_00196,ORD_00196,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-28 03:29:29,2023-07-02 03:29:29
REV_00197,ORD_00197,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-10-25 15:44:32,2023-10-28 15:44:32
REV_00198,ORD_00198,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-11-05 06:10:34,2023-11-07 06:10:34
REV_00199,ORD_00199,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-02 04:52:56,2024-07-06 04:52:56
REV_00200,ORD_00200,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-12-13 04:27:47,2023-12-15 04:27:47
REV_00201,ORD_00201,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-01-15 15:03:00,2024-01-17 15:03:00
REV_00202,ORD_00202,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-29 21:05:46,2023-12-31 21:05:46
REV_00203,ORD_00203,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-09-07 07:00:52,2024-09-09 07:00:52
REV_00204,ORD_00204,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-10-25 01:21:30,2024-10-30 01:21:30
REV_00205,ORD_00205,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-14 01:50:22,2023-03-17 01:50:22
REV_00206,ORD_00206,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-02-10 00:30:47,2023-02-10 00:30:47
REV_00207,ORD_00207,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-11 05:32:47,2024-09-16 05:32:47
REV_00208,ORD_00208,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-01-18 21:33:47,2023-01-21 21:33:47
REV_00209,ORD_00209,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-01-26 06:33:53,2023-01-31 06:33:53
REV_00210,ORD_00210,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-12-22 21:18:34,2023-12-22 21:18:34
REV_00211,ORD_00211,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-01-28 18:44:50,2023-02-02 18:44:50
REV_00212,ORD_00212,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-11-29 11:21:05,2024-12-02 11:21:05
REV_00213,ORD_00213,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-06-06 00:53:21,2023-06-08 00:53:21
REV_00214,ORD_00214,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-06-06 09:41:39,2024-06-10 09:41:39
REV_00215,ORD_00215,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-06-24 13:56:49,2023-06-24 13:56:49
REV_00216,ORD_00216,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-04-17 12:02:18,2024-04-17 12:02:18
REV_00217,ORD_00217,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-02-23 15:22:50,2023-02-26 15:22:50
REV_00218,ORD_00218,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-05-22 07:57:43,2024-05-24 07:57:43
REV_00219,ORD_00219,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-08-14 21:12:01,2024-08-14 21:12:01
REV_00220,ORD_00220,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-09-24 03:01:08,2023-09-27 03:01:08
REV_00221,ORD_00221,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-12-20 09:57:23,2023-12-24 09:57:23
REV_00222,ORD_00222,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-02-03 08:03:38,2023-02-04 08:03:38
REV_00223,ORD_00223,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-10-19 16:09:10,2023-10-23 16:09:10
REV_00224,ORD_00224,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-06-06 11:40:42,2023-06-07 11:40:42
REV_00225,ORD_00225,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-02-22 00:59:32,2024-02-23 00:59:32
REV_00226,ORD_00226,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-21 21:30:21,2023-05-26 21:30:21
REV_00227,ORD_00227,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-10-02 05:17:33,2023-10-02 05:17:33
REV_00228,ORD_00228,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-05-15 01:31:32,2024-05-19 01:31:32
REV_00229,ORD_00229,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-04 00:31:51,2024-09-08 00:31:51
REV_00230,ORD_00230,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-03-31 13:51:20,2024-04-03 13:51:20
REV_00231,ORD_00231,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-19 16:30:03,2023-11-20 16:30:03
REV_00232,ORD_00232,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-28 05:10:57,2023-05-30 05:10:57
REV_00233,ORD_00233,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-12-06 11:14:56,2024-12-06 11:14:56
REV_00234,ORD_00234,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-09-29 09:07:08,2023-09-30 09:07:08
REV_00235,ORD_00235,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-09-25 12:18:47,2023-09-27 12:18:47
REV_00236,ORD_00236,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-09-03 14:00:33,2023-09-04 14:00:33
REV_00237,ORD_00237,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-03-06 04:11:20,2024-03-08 04:11:20
REV_00238,ORD_00238,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-02-03 12:40:17,2024-02-03 12:40:17
REV_00239,ORD_00239,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-12 19:47:48,2023-05-12 19:47:48
REV_00240,ORD_00240,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-10-18 16:04:47,2023-10-19 16:04:47
REV_00241,ORD_00241,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-06-12 15:06:22,2023-06-15 15:06:22
REV_00242,ORD_00242,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-07-05 07:47:00,2024-07-09 07:47:00
REV_00243,ORD_00243,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-04-30 22:39:07,2024-05-02 22:39:07
REV_00244,ORD_00244,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-01-24 01:19:58,2023-01-27 01:19:58
REV_00245,ORD_00245,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-11 07:32:26,2024-07-13 07:32:26
REV_00246,ORD_00246,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-02-25 13:43:45,2023-02-26 13:43:45
REV_00247,ORD_00247,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-02-21 02:31:23,2023-02-24 02:31:23
REV_00248,ORD_00248,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-08-01 19:10:04,2023-08-01 19:10:04
REV_00249,ORD_00249,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-11 07:21:01,2023-11-14 07:21:01
REV_00250,ORD_00250,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-08 02:43:19,2023-03-11 02:43:19
REV_00251,ORD_00251,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-10-26 05:39:31,2023-10-28 05:39:31
REV_00252,ORD_00252,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-29 21:43:25,2024-08-01 21:43:25
REV_00253,ORD_00253,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-05-23 15:26:03,2024-05-23 15:26:03
REV_00254,ORD_00254,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-09-29 06:34:41,2023-10-01 06:34:41
REV_00255,ORD_00255,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-02-23 23:35:32,2024-02-28 23:35:32
REV_00256,ORD_00256,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-01-04 08:47:54,2023-01-09 08:47:54
REV_00257,ORD_00257,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-11 04:23:37,2023-02-12 04:23:37
REV_00258,ORD_00258,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-12-13 11:23:57,2024-12-17 11:23:57
REV_00259,ORD_00259,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-10-10 19:05:44,2024-10-15 19:05:44
REV_00260,ORD_00260,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-01 08:41:30,2023-12-03 08:41:30
REV_00261,ORD_00261,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-31 17:45:45,2023-04-05 17:45:45
REV_00262,ORD_00262,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-04-04 14:44:40,2023-04-04 14:44:40
REV_00263,ORD_00263,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-14 18:20:27,2023-11-15 18:20:27
REV_00264,ORD_00264,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-29 08:32:46,2024-10-02 08:32:46
REV_00265,ORD_00265,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-01-06 22:31:34,2023-01-08 22:31:34
REV_00266,ORD_00266,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-06-23 03:02:51,2024-06-24 03:02:51
REV_00267,ORD_00267,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-03-09 18:11:55,2023-03-10 18:11:55
REV_00268,ORD_00268,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-11-21 09:10:14,2023-11-22 09:10:14
REV_00269,ORD_00269,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-01-22 00:34:54,2023-01-27 00:34:54
REV_00270,ORD_00270,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-04-06 10:19:47,2024-04-06 10:19:47
REV_00271,ORD_00271,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-08 19:29:57,2024-08-08 19:29:57
REV_00272,ORD_00272,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-02-04 08:31:45,2024-02-06 08:31:45
REV_00273,ORD_00273,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-10-11 17:23:57,2023-10-11 17:23:57
REV_00274,ORD_00274,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-01-17 04:07:02,2023-01-17 04:07:02
REV_00275,ORD_00275,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-05-03 15:58:00,2023-05-05 15:58:00
REV_00276,ORD_00276,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-03-06 02:26:06,2023-03-11 02:26:06
REV_00277,ORD_00277,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-29 07:01:52,2023-12-31 07:01:52
REV_00278,ORD_00278,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-22 22:28:26,2024-12-26 22:28:26
REV_00279,ORD_00279,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-03-17 05:50:49,2023-03-20 05:50:49
REV_00280,ORD_00280,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-02-20 08:54:49,2024-02-22 08:54:49
REV_00281,ORD_00281,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-04-03 12:04:46,2023-04-06 12:04:46
REV_00282,ORD_00282,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-10-14 03:05:14,2024-10-17 03:05:14
REV_00283,ORD_00283,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-03-04 13:36:59,2023-03-06 13:36:59
REV_00284,ORD_00284,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-07-13 21:22:15,2024-07-15 21:22:15
REV_00285,ORD_00285,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-05-18 10:57:59,2023-05-19 10:57:59
REV_00286,ORD_00286,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-12-13 03:56:51,2023-12-14 03:56:51
REV_00287,ORD_00287,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-07-12 03:51:13,2023-07-12 03:51:13
REV_00288,ORD_00288,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-12-23 16:36:33,2023-12-28 16:36:33
REV_00289,ORD_00289,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-08-03 07:43:04,2023-08-04 07:43:04
REV_00290,ORD_00290,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-12-14 04:19:05,2023-12-18 04:19:05
REV_00291,ORD_00291,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-02-28 02:27:49,2024-03-04 02:27:49
REV_00292,ORD_00292,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-05-11 08:16:05,2023-05-13 08:16:05
REV_00293,ORD_00293,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-05-29 17:46:10,2023-06-03 17:46:10
REV_00294,ORD_00294,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-04-09 23:02:13,2024-04-14 23:02:13
REV_00295,ORD_00295,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-08-31 13:09:03,2024-09-05 13:09:03
REV_00296,ORD_00296,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-02-28 22:30:32,2023-03-01 22:30:32
REV_00297,ORD_00297,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-01-08 17:24:39,2024-01-08 17:24:39
REV_00298,ORD_00298,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-12-02 14:52:33,2024-12-04 14:52:33
REV_00299,ORD_00299,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-05-05 13:01:27,2023-05-08 13:01:27
REV_00300,ORD_00300,1,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2024-08-24 04:01:28,2024-08-24 04:01:28
REV_00301,ORD_00301,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-04-26 03:04:40,2024-05-01 03:04:40
REV_00302,ORD_00302,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-11-09 01:16:04,2024-11-14 01:16:04
REV_00303,ORD_00303,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-10-27 17:51:36,2023-11-01 17:51:36
REV_00304,ORD_00304,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-03-21 19:49:16,2024-03-25 19:49:16
REV_00305,ORD_00305,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-02-08 01:03:12,2024-02-08 01:03:12
REV_00306,ORD_00306,1,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-03-15 18:23:02,2023-03-17 18:23:02
REV_00307,ORD_00307,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2023-10-03 15:37:15,2023-10-07 15:37:15
REV_00308,ORD_00308,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-01-12 04:58:43,2024-01-15 04:58:43
REV_00309,ORD_00309,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-08-25 03:55:31,2024-08-26 03:55:31
REV_00310,ORD_00310,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-03-05 04:09:07,2023-03-05 04:09:07
REV_00311,ORD_00311,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-08-03 22:27:46,2023-08-03 22:27:46
REV_00312,ORD_00312,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2024-07-09 11:34:40,2024-07-09 11:34:40
REV_00313,ORD_00313,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-06-03 09:45:55,2024-06-03 09:45:55
REV_00314,ORD_00314,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-17 01:02:07,2023-02-18 01:02:07
REV_00315,ORD_00315,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-12-14 08:39:55,2023-12-19 08:39:55
REV_00316,ORD_00316,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-07-13 09:40:48,2023-07-15 09:40:48
REV_00317,ORD_00317,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-12-24 13:52:34,2024-12-25 13:52:34
REV_00318,ORD_00318,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-01-21 06:48:08,2023-01-26 06:48:08
REV_00319,ORD_00319,4,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-01-31 19:49:27,2023-02-03 19:49:27
REV_00320,ORD_00320,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2023-11-03 19:39:25,2023-11-07 19:39:25
REV_00321,ORD_00321,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-03-31 14:54:50,2023-04-03 14:54:50
REV_00322,ORD_00322,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-04-13 21:05:08,2024-04-14 21:05:08
REV_00323,ORD_00323,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-11-25 17:17:05,2023-11-28 17:17:05
REV_00324,ORD_00324,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-06-09 10:27:31,2023-06-13 10:27:31
REV_00325,ORD_00325,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-06-25 08:20:31,2023-06-30 08:20:31
REV_00326,ORD_00326,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-01-30 20:51:43,2023-02-01 20:51:43
REV_00327,ORD_00327,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2024-06-15 00:54:20,2024-06-18 00:54:20
REV_00328,ORD_00328,2,Đánh giá tiêu cực,"Đóng gói sơ sài, bị móp méo.",2023-02-03 21:50:33,2023-02-06 21:50:33
REV_00329,ORD_00329,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-29 06:09:16,2024-10-02 06:09:16
REV_00330,ORD_00330,2,Đánh giá tiêu cực,Sản phẩm không giống hình.,2024-07-13 22:10:49,2024-07-14 22:10:49
REV_00331,ORD_00331,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-12-13 07:39:15,2023-12-13 07:39:15
REV_00332,ORD_00332,4,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-06-01 07:12:03,2023-06-05 07:12:03
REV_00333,ORD_00333,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-03-14 19:43:38,2024-03-18 19:43:38
REV_00334,ORD_00334,5,Đánh giá tích cực,"Chất lượng tốt, sẽ ủng hộ lần sau.",2023-08-29 19:47:02,2023-09-03 19:47:02
REV_00335,ORD_00335,3,Đánh giá trung bình,"Giao hàng chậm, chưa hài lòng lắm.",2024-09-09 15:26:34,2024-09-11 15:26:34
REV_00336,ORD_00336,5,Đánh giá tích cực,"Sản phẩm đúng mô tả, rất hài lòng.",2023-11-20 09:34:30,2023-11-21 09:34:30
REV_00337,ORD_00337,4,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2024-05-19 01:04:33,2024-05-23 01:04:33
REV_00338,ORD_00338,5,Đánh giá tích cực,"Hàng giao nhanh, đóng gói cẩn thận.",2023-02-19 00:32:27,2023-02-23 00:32:27
